timestamp,date,time,open,high,low,close,volume
2020-01-15 09:00:00,15/01/2020,09:00:00,0.01684,0.01847,0.0167,0.01734,1092793843.0
2020-01-16 09:00:00,16/01/2020,09:00:00,0.01731,0.01749,0.0159,0.01731,1600347964.0
2020-01-17 09:00:00,17/01/2020,09:00:00,0.01731,0.0182,0.0169,0.01761,1394759133.0
2020-01-18 09:00:00,18/01/2020,09:00:00,0.01761,0.01828,0.01722,0.0177,937007952.0
2020-01-19 09:00:00,19/01/2020,09:00:00,0.0177,0.01819,0.016,0.01666,910254398.0
2020-01-20 09:00:00,20/01/2020,09:00:00,0.01665,0.01678,0.01609,0.01663,772316732.0
2020-01-21 09:00:00,21/01/2020,09:00:00,0.01661,0.01737,0.01652,0.01733,522161411.0
2020-01-22 09:00:00,22/01/2020,09:00:00,0.01733,0.01757,0.01705,0.01742,481534025.0
2020-01-23 09:00:00,23/01/2020,09:00:00,0.01742,0.01745,0.01584,0.0163,624572984.0
2020-01-24 09:00:00,24/01/2020,09:00:00,0.0163,0.0166,0.0156,0.01638,523753385.0
2020-01-25 09:00:00,25/01/2020,09:00:00,0.01638,0.0164,0.01592,0.01612,200265727.0
2020-01-26 09:00:00,26/01/2020,09:00:00,0.01612,0.01687,0.01601,0.01683,313908688.0
2020-01-27 09:00:00,27/01/2020,09:00:00,0.01683,0.0173,0.01673,0.01711,375916161.0
2020-01-28 09:00:00,28/01/2020,09:00:00,0.01711,0.019,0.01711,0.01862,1224036579.0
2020-01-29 09:00:00,29/01/2020,09:00:00,0.01862,0.01982,0.01847,0.01866,1190560214.0
2020-01-30 09:00:00,30/01/2020,09:00:00,0.01866,0.01985,0.01781,0.01953,940192541.0
2020-01-31 09:00:00,31/01/2020,09:00:00,0.01954,0.01984,0.01816,0.0187,1388644213.0
2020-02-01 09:00:00,01/02/2020,09:00:00,0.0187,0.01915,0.0184,0.0191,639379013.0
2020-02-02 09:00:00,02/02/2020,09:00:00,0.0191,0.01998,0.01856,0.0191,1093410839.0
2020-02-03 09:00:00,03/02/2020,09:00:00,0.01911,0.01974,0.01886,0.01921,863670331.0
2020-02-04 09:00:00,04/02/2020,09:00:00,0.01923,0.01954,0.01845,0.01929,593041823.0
2020-02-05 09:00:00,05/02/2020,09:00:00,0.01929,0.02085,0.01925,0.02078,1373450824.0
2020-02-06 09:00:00,06/02/2020,09:00:00,0.02078,0.02354,0.01973,0.02273,3434882952.0
2020-02-07 09:00:00,07/02/2020,09:00:00,0.02275,0.02385,0.02116,0.02209,2708122433.0
2020-02-08 09:00:00,08/02/2020,09:00:00,0.02208,0.0225,0.02016,0.02185,1786654820.0
2020-02-09 09:00:00,09/02/2020,09:00:00,0.02184,0.02277,0.02135,0.02211,1298173744.0
2020-02-10 09:00:00,10/02/2020,09:00:00,0.02211,0.0225,0.02088,0.02216,1615345731.0
2020-02-11 09:00:00,11/02/2020,09:00:00,0.02217,0.02315,0.02148,0.02278,1587590799.0
2020-02-12 09:00:00,12/02/2020,09:00:00,0.02279,0.02435,0.02279,0.02399,2215720257.0
2020-02-13 09:00:00,13/02/2020,09:00:00,0.02399,0.02598,0.02233,0.02397,3445011003.0
2020-02-14 09:00:00,14/02/2020,09:00:00,0.02396,0.02694,0.02372,0.02642,2978364942.0
2020-02-15 09:00:00,15/02/2020,09:00:00,0.02642,0.02665,0.02258,0.02366,2573076408.0
2020-02-16 09:00:00,16/02/2020,09:00:00,0.02366,0.02477,0.02008,0.02227,3046157891.0
2020-02-17 09:00:00,17/02/2020,09:00:00,0.02225,0.02255,0.02006,0.02181,2121016983.0
2020-02-18 09:00:00,18/02/2020,09:00:00,0.02182,0.02301,0.02044,0.02265,1898593032.0
2020-02-19 09:00:00,19/02/2020,09:00:00,0.02266,0.02296,0.0194,0.02019,1627784577.0
2020-02-20 09:00:00,20/02/2020,09:00:00,0.02018,0.02058,0.01879,0.01982,1613962054.0
2020-02-21 09:00:00,21/02/2020,09:00:00,0.01983,0.0206,0.01963,0.02017,1364958223.0
2020-02-22 09:00:00,22/02/2020,09:00:00,0.02017,0.02031,0.01966,0.02003,976261044.0
2020-02-23 09:00:00,23/02/2020,09:00:00,0.02004,0.02145,0.02002,0.02138,892187336.0
2020-02-24 09:00:00,24/02/2020,09:00:00,0.02138,0.0214,0.01913,0.01992,1213319451.0
2020-02-25 09:00:00,25/02/2020,09:00:00,0.01989,0.01999,0.0187,0.01894,1240258045.0
2020-02-26 09:00:00,26/02/2020,09:00:00,0.01895,0.01922,0.01556,0.01636,2378566726.0
2020-02-27 09:00:00,27/02/2020,09:00:00,0.01635,0.01758,0.01582,0.01701,1443789979.0
2020-02-28 09:00:00,28/02/2020,09:00:00,0.01701,0.01742,0.0161,0.01713,1336700976.0
2020-02-29 09:00:00,29/02/2020,09:00:00,0.01711,0.01744,0.01641,0.01648,1056280601.0
2020-03-01 09:00:00,01/03/2020,09:00:00,0.01647,0.01713,0.01612,0.01644,1007721432.0
2020-03-02 09:00:00,02/03/2020,09:00:00,0.01645,0.01787,0.01639,0.0176,1065371308.0
2020-03-03 09:00:00,03/03/2020,09:00:00,0.0176,0.0176,0.01689,0.01724,1061135082.0
2020-03-04 09:00:00,04/03/2020,09:00:00,0.01722,0.01784,0.017,0.01775,1026258007.0
2020-03-05 09:00:00,05/03/2020,09:00:00,0.01776,0.01836,0.01775,0.01792,1182662320.0
2020-03-06 09:00:00,06/03/2020,09:00:00,0.01792,0.01838,0.01787,0.01835,885591217.0
2020-03-07 09:00:00,07/03/2020,09:00:00,0.01836,0.0184,0.01631,0.01702,911824731.0
2020-03-08 09:00:00,08/03/2020,09:00:00,0.01702,0.01702,0.01444,0.01466,1228394210.0
2020-03-09 09:00:00,09/03/2020,09:00:00,0.01467,0.01534,0.01401,0.01503,1609472036.0
2020-03-10 09:00:00,10/03/2020,09:00:00,0.01505,0.01539,0.01461,0.01509,947942366.0
2020-03-11 09:00:00,11/03/2020,09:00:00,0.0151,0.01529,0.0141,0.0149,898101758.0
2020-03-12 09:00:00,12/03/2020,09:00:00,0.01491,0.01496,0.00798,0.00837,2177285867.0
2020-03-13 09:00:00,13/03/2020,09:00:00,0.00838,0.01093,0.00648,0.01027,2526336608.0
2020-03-14 09:00:00,14/03/2020,09:00:00,0.01026,0.01056,0.00953,0.00971,1193270812.0
2020-03-15 09:00:00,15/03/2020,09:00:00,0.00973,0.0111,0.00958,0.01025,1224160771.0
2020-03-16 09:00:00,16/03/2020,09:00:00,0.01025,0.01034,0.00846,0.00958,1613594766.0
2020-03-17 09:00:00,17/03/2020,09:00:00,0.00958,0.01036,0.00945,0.01001,657847594.0
2020-03-18 09:00:00,18/03/2020,09:00:00,0.01002,0.01027,0.00961,0.01023,611654592.0
2020-03-19 09:00:00,19/03/2020,09:00:00,0.01022,0.0122,0.01006,0.01164,940821241.0
2020-03-20 09:00:00,20/03/2020,09:00:00,0.01163,0.01279,0.01018,0.01126,921339002.0
2020-03-21 09:00:00,21/03/2020,09:00:00,0.01127,0.01162,0.01066,0.01124,682811862.0
2020-03-22 09:00:00,22/03/2020,09:00:00,0.01122,0.01164,0.01014,0.01029,526820726.0
2020-03-23 09:00:00,23/03/2020,09:00:00,0.01029,0.01154,0.01004,0.01135,653750203.0
2020-03-24 09:00:00,24/03/2020,09:00:00,0.01137,0.01172,0.01111,0.01151,648284557.0
2020-03-25 09:00:00,25/03/2020,09:00:00,0.01151,0.0118,0.011,0.01137,590119771.0
2020-03-26 09:00:00,26/03/2020,09:00:00,0.01137,0.01204,0.01124,0.01195,666723540.0
2020-03-27 09:00:00,27/03/2020,09:00:00,0.01196,0.01212,0.01082,0.01118,458532722.0
2020-03-28 09:00:00,28/03/2020,09:00:00,0.01119,0.01151,0.01071,0.0114,445675333.0
2020-03-29 09:00:00,29/03/2020,09:00:00,0.01139,0.01146,0.01064,0.01066,352097059.0
2020-03-30 09:00:00,30/03/2020,09:00:00,0.01066,0.01185,0.01062,0.01146,378439525.0
2020-03-31 09:00:00,31/03/2020,09:00:00,0.01144,0.01176,0.01135,0.0116,296246117.0
2020-04-01 09:00:00,01/04/2020,09:00:00,0.01159,0.01165,0.01112,0.01156,282339002.0
2020-04-02 09:00:00,02/04/2020,09:00:00,0.01156,0.01263,0.01149,0.01196,337116070.0
2020-04-03 09:00:00,03/04/2020,09:00:00,0.01196,0.0122,0.01173,0.01194,231865134.0
2020-04-04 09:00:00,04/04/2020,09:00:00,0.01195,0.01224,0.01172,0.01199,302810918.0
2020-04-05 09:00:00,05/04/2020,09:00:00,0.01199,0.01281,0.01184,0.01257,1014171982.0
2020-04-06 09:00:00,06/04/2020,09:00:00,0.01257,0.01384,0.01257,0.01375,1137026079.0
2020-04-07 09:00:00,07/04/2020,09:00:00,0.01375,0.01409,0.01309,0.01329,867790501.0
2020-04-08 09:00:00,08/04/2020,09:00:00,0.0133,0.01382,0.0132,0.01377,424434224.0
2020-04-09 09:00:00,09/04/2020,09:00:00,0.01375,0.01387,0.01317,0.01343,417482385.0
2020-04-10 09:00:00,10/04/2020,09:00:00,0.01343,0.01351,0.012,0.01245,709130627.0
2020-04-11 09:00:00,11/04/2020,09:00:00,0.01247,0.0128,0.01226,0.01249,506549787.0
2020-04-12 09:00:00,12/04/2020,09:00:00,0.01249,0.01325,0.0123,0.01268,510894610.0
2020-04-13 09:00:00,13/04/2020,09:00:00,0.01268,0.0127,0.01199,0.01255,537587331.0
2020-04-14 09:00:00,14/04/2020,09:00:00,0.01256,0.01279,0.01237,0.01244,311524816.0
2020-04-15 09:00:00,15/04/2020,09:00:00,0.01246,0.01259,0.01212,0.01217,350794683.0
2020-04-16 09:00:00,16/04/2020,09:00:00,0.01219,0.01327,0.0118,0.01303,768620752.0
2020-04-17 09:00:00,17/04/2020,09:00:00,0.01303,0.01311,0.01269,0.01287,344680467.0
2020-04-18 09:00:00,18/04/2020,09:00:00,0.01287,0.01358,0.01283,0.01337,476149853.0
2020-04-19 09:00:00,19/04/2020,09:00:00,0.01338,0.01342,0.01275,0.0129,493075720.0
2020-04-20 09:00:00,20/04/2020,09:00:00,0.01289,0.01319,0.01222,0.01238,749547817.0
2020-04-21 09:00:00,21/04/2020,09:00:00,0.01239,0.01276,0.01228,0.01249,438559653.0
2020-04-22 09:00:00,22/04/2020,09:00:00,0.01248,0.01314,0.01242,0.01298,367396516.0
2020-04-23 09:00:00,23/04/2020,09:00:00,0.01299,0.01391,0.01277,0.01362,739931901.0
2020-04-24 09:00:00,24/04/2020,09:00:00,0.01362,0.01435,0.01359,0.01393,807919484.0
2020-04-25 09:00:00,25/04/2020,09:00:00,0.01393,0.01429,0.01342,0.01396,835603982.0
2020-04-26 09:00:00,26/04/2020,09:00:00,0.01397,0.0143,0.01381,0.01425,503401802.0
2020-04-27 09:00:00,27/04/2020,09:00:00,0.01427,0.01465,0.01414,0.01453,852465003.0
2020-04-28 09:00:00,28/04/2020,09:00:00,0.01452,0.01536,0.01432,0.01527,934602219.0
2020-04-29 09:00:00,29/04/2020,09:00:00,0.01527,0.01655,0.01508,0.01625,1483047957.0
2020-04-30 09:00:00,30/04/2020,09:00:00,0.01626,0.01674,0.01491,0.01519,1211983379.0
2020-05-01 09:00:00,01/05/2020,09:00:00,0.01519,0.0164,0.01518,0.01582,1095400846.0
2020-05-02 09:00:00,02/05/2020,09:00:00,0.01582,0.01642,0.0157,0.01635,521378522.0
